conv_id,speaker,utterance,persona,path,topic
234,1,"what is it like, can you describe it for me?", both my eyes are different colors.  my parents are very interesting.  i've one pet.  i enjoy speaking in different languages.,attack - touch - touchpad - laptop,touchpad
234,0,it is much better than using a mouse.,,,
234,1,this laptop has a touchpad., both my eyes are different colors.  my parents are very interesting.  i've one pet.  i enjoy speaking in different languages.,attack - touch - touchpad - laptop,laptop
234,0,"try it on your laptop, it is very useful.",,,
235,1,i'dn't mind some brownies . ice cream is my favorite ., i recently left the university.  my emotions are always easy to discern.  i believe in love at first sight.  i love living in california.,favorite - pot - back - travel,pot
235,0,do you like pot?,,,
235,1,ohh i dont like pot., i recently left the university.  my emotions are always easy to discern.  i believe in love at first sight.  i love living in california.,favorite - pot - back - travel,back
235,0,do you like back?,,,
235,1,i don' t like back very much., i recently left the university.  my emotions are always easy to discern.  i believe in love at first sight.  i love living in california.,favorite - pot - back - travel,travel
235,0,"you could always get an all inclusive vacation package from back, and travel with your friends.",,,
236,1,i don't have one ., i like quality tools for work.  farms have cool animals.  i am so over pageantry.  i like to read old books.,today - hoy - goods - shopping,hoy
236,0,do you like the shopping today?,,,
236,1,"i like it very much, can i get you some hoy?", i like quality tools for work.  farms have cool animals.  i am so over pageantry.  i like to read old books.,today - hoy - goods - shopping,goods
236,0,can i get a few pieces of good?,,,
236,1,i dont need any goods., i like quality tools for work.  farms have cool animals.  i am so over pageantry.  i like to read old books.,today - hoy - goods - shopping,shopping
236,0,i don't have money for shopping yet. can i get you some money for shopping?,,,
237,1,hello ., i enjoy a good hike.  i need to educate myself more.  i love phones made by apple they are worth the money.  i handle cash.,today - future - travel - shopping,future
237,0,what do you think about the future?,,,
237,1,i am really focused on tomorrow., i enjoy a good hike.  i need to educate myself more.  i love phones made by apple they are worth the money.  i handle cash.,today - future - travel - shopping,travel
237,0,do you like traveling.,,,
237,1,"i like travel a lot, but unfortunately i am not really good at it.", i enjoy a good hike.  i need to educate myself more.  i love phones made by apple they are worth the money.  i handle cash.,today - future - travel - shopping,shopping
237,0,what you like in shopping?,,,
238,1,i am good thanks for asking ., i like to listen to redneck singing.  i'm continuing my education.  i like to embrace my day.  i have a nintendo.  i work at a place that cleans cars and i am not a fan.,thank - find - out - restaurant,find
238,0,i agree that finding anything is a pain.,,,
238,1,how are you finding everything?, i like to listen to redneck singing.  i'm continuing my education.  i like to embrace my day.  i have a nintendo.  i work at a place that cleans cars and i am not a fan.,thank - find - out - restaurant,out
238,0,you should get a smartphone.,,,
238,1,i am a hip, i like to listen to redneck singing.  i'm continuing my education.  i like to embrace my day.  i have a nintendo.  i work at a place that cleans cars and i am not a fan.,thank - find - out - restaurant,restaurant
238,0,have you found any good restaurants or stores nearby.,,,
239,1,finishing plans for my wedding in the park next week !, my wedding is coming up.  we are saying i do in the central valley.  i can not wait to go to canada after our wedding.  i am getting married soon.  my relatives don't like my wife.,bake - scroll - kamishibai - travel,scroll
239,0,"you should do a scroll cake on your wedding, cake like this is really delicious.",,,
239,1,i am not a skilled cake decorating person., my wedding is coming up.  we are saying i do in the central valley.  i can not wait to go to canada after our wedding.  i am getting married soon.  my relatives don't like my wife.,bake - scroll - kamishibai - travel,kamishibai
239,0,kamishibai is a very popular type of Japanese sushi.,,,
239,1,i have to learn about kamishibai first., my wedding is coming up.  we are saying i do in the central valley.  i can not wait to go to canada after our wedding.  i am getting married soon.  my relatives don't like my wife.,bake - scroll - kamishibai - travel,travel
239,0,"you should go to Japan, the food there is amazing.",,,
240,1,i'm fine today., i have older siblings.  this is my first year at new york university.  i have a couple of male siblings greater in age than me.  i love to take photos.  i like the ocean.,today - date - out - restaurant,date
240,0,a date can be really fun.,,,
240,1,i like planning dates with my girlfriend., i have older siblings.  this is my first year at new york university.  i have a couple of male siblings greater in age than me.  i love to take photos.  i like the ocean.,today - date - out - restaurant,out
240,0,do you like to go out to eat?,,,
240,1,"yes, as you can imagine, i like to out a lot.", i have older siblings.  this is my first year at new york university.  i have a couple of male siblings greater in age than me.  i love to take photos.  i like the ocean.,today - date - out - restaurant,restaurant
240,0,do you go shopping or just hang out in an outdoor restaurant?,,,
241,1,enjoying my pretentious hipster life . watching the voice and planning my next vacation ., reality tv that requires talent of the contestants is enjoyable.  i like to visit new places whenever i can.  i went to an ivy league school.  i love to learn about art and history.  i like classic music.,pretentious - la - do - travel,la
241,0,"if you have a lot of money, you could make a trip to la, you will be so proud.",,,
241,1,"i have never been to la, the location is great.", reality tv that requires talent of the contestants is enjoyable.  i like to visit new places whenever i can.  i went to an ivy league school.  i love to learn about art and history.  i like classic music.,pretentious - la - do - travel,do
241,0,you should be a dj in la.,,,
241,1,why? will it suit me as a hipster if i do?, reality tv that requires talent of the contestants is enjoyable.  i like to visit new places whenever i can.  i went to an ivy league school.  i love to learn about art and history.  i like classic music.,pretentious - la - do - travel,travel
241,0,"you know, a lot of people who go to la become artists there.",,,
242,1,hi ! doing fine just got myself an iphone today, i don't like headphones that are in ear.  i live with my family.  i like roses.  i move around the world a lot.  i've a way to call folks.,iphone - device - whistle - travel,device
242,0,have you ever been to the iphone store?,,,
242,1,"i haven't been in one before, it's like a store for all the devices. they got all kinds of gadgets in there, i couldn't imagine how many different gadgets you could buy there.", i don't like headphones that are in ear.  i live with my family.  i like roses.  i move around the world a lot.  i've a way to call folks.,iphone - device - whistle - travel,whistle
242,0,do you know how to whistle?,,,
242,1,"i used to whistle in my childhood, but i am not good at it anymore.", i don't like headphones that are in ear.  i live with my family.  i like roses.  i move around the world a lot.  i've a way to call folks.,iphone - device - whistle - travel,travel
242,0,i am thinking of going to some place in the world that has interesting wildlife.,,,
243,1,"hello , i just came back from walking my dog . i love espresso ! !"," i have a pug faced beast.  my foot is small to be a woman.  my ideal job of journalism has died and now i am encouraging people to purchase appliances.  my instrument is an upright , stringed one.  i like rock music.",espresso - express - go - restaurant,express
